user_id,reranked_rec
132,"[1082185, 1096036, 1022254, 854852, 1126899, 1067443, 860776, 1058997, 983078, 5565784, 870428, 1043751, 820701, 878996, 866211, 1110572, 999198, 986912, 879528, 825365, 834117, 999134, 1108094, 1043301, 1127188, 930603, 834484, 5567601, 961791, 1137688]"
133,"[979707, 1082185, 962568, 5590661, 5569230, 995242, 961554, 1029743, 1133018, 5568228, 1132771, 866211, 1127831, 1022254, 869728, 1103741, 1062002, 830503, 12263857, 1003600, 5569379, 9242918, 1024319, 870780, 1119051, 868683, 1005186, 1007195, 13073175, 1098066]"
135,"[862349, 828867, 959455, 926422, 861272, 1046584, 1061688, 961791, 933835, 1117690, 1011841, 898121, 982009, 937413, 6395912, 830582, 885863, 1019389, 7157438, 840361, 944249, 887393, 826249, 1056492, 852360, 866227, 8119301, 1119051, 904360, 9526410]"
136,"[8090537, 8090521, 8090509, 5569230, 5569349, 1133018, 1029624, 883404, 949965, 8090539, 1106523, 865511, 1089766, 985893, 917742, 1065593, 1096036, 1116253, 1114050, 1056762, 994928, 6534480, 1015231, 826249, 13095243, 971922, 1115360, 906509, 9553382, 9527290]"
138,"[1082185, 995785, 923746, 1070820, 13841744, 862349, 1080414, 1122358, 858302, 987480, 908346, 819978, 979566, 960318, 5590613, 1101010, 1108168, 9419528, 1053595, 878996, 1101706, 835080, 1033142, 933835, 913046, 1040807, 1006906, 1087102, 1127831, 904360]"
139,"[1082185, 1058997, 879755, 6534178, 5586658, 1005898, 5585966, 968695, 5584100, 860776, 970792, 1023958, 849843, 9673830, 1038692, 1134006, 5585727, 6034857, 866211, 9673266, 1074530, 1111493, 9673969, 937571, 978983, 1057102, 1081177, 1050741, 5584007, 878857]"
142,"[1082212, 1074524, 1070015, 1013826, 893739, 1039484, 944466, 990797, 1093966, 1065593, 944588, 957420, 906202, 1082185, 878667, 997011, 873627, 891118, 917654, 893729, 965555, 9469110, 908489, 5567194, 976998, 867931, 1018670, 915545, 942693, 936753]"
143,"[995242, 12731714, 869195, 5569230, 1082185, 6534178, 844165, 981760, 1106523, 1053690, 1133018, 962229, 1029743, 1048462, 5569845, 1043920, 908531, 1022003, 1029968, 1130858, 1044078, 1056651, 988693, 1105467, 889618, 932391, 819727, 1093013, 1053650, 9337581]"
151,"[963365, 1028473, 1079987, 916122, 9420067, 1128955, 897954, 6533889, 1126899, 999581, 917249, 959076, 9187298, 1029743, 961554, 953561, 932006, 1101706, 995242, 976199, 1082185, 960110, 848029, 5569379, 840361, 1039156, 8090536, 5981072, 1005186, 912553]"
153,"[8011397, 8011285, 1034499, 822677, 965331, 852035, 8011282, 926804, 5588942, 7466806, 988824, 5583944, 5587837, 916767, 1093721, 976998, 5589247, 5584620, 1128900, 859075, 1113792, 951221, 981760, 1041157, 840011, 938700, 5585639, 5584808, 5582789, 916122]"
156,"[6534178, 1083254, 1082185, 1080414, 942088, 9526254, 911311, 1063359, 908531, 1006184, 986394, 951590, 6396581, 1029743, 995242, 1039156, 861445, 7024844, 839147, 1085604, 1005186, 881249, 1124729, 1127831, 987480, 903745, 5578494, 1092948, 1023078, 9575181]"
157,"[918907, 1058997, 1082185, 962229, 919589, 12524174, 1083446, 6904925, 981760, 879948, 840361, 847207, 995055, 913210, 9296804, 1110697, 838186, 1023958, 863632, 826144, 949294, 1114597, 824180, 844462, 945652, 1046839, 834117, 1013531, 995965, 6039687]"
158,"[862349, 12731714, 1082185, 1128240, 1025641, 997423, 7025106, 909894, 981760, 1051989, 12263788, 1051516, 971053, 999858, 1021519, 5568228, 878996, 995242, 962568, 7025114, 871611, 994928, 977543, 995852, 939636, 891954, 1135258, 926065, 933637, 1055503]"
159,"[923746, 1096036, 994928, 8205218, 1004906, 1038217, 849843, 1098066, 963517, 847982, 857849, 905539, 1133018, 883404, 1106523, 1033615, 981760, 1005186, 1021133, 953476, 965766, 1043590, 9420312, 6534178, 1015375, 996574, 941741, 967065, 826249, 6533765]"
160,"[5580525, 1005186, 894236, 1070820, 1110843, 986912, 9526786, 1135834, 6534178, 833598, 904997, 962568, 1031087, 933835, 13007767, 12130522, 977497, 1087102, 879528, 1057365, 826249, 1079820, 1101010, 867668, 939119, 12132685, 888014, 886246, 842385, 5565831]"
161,"[868764, 1123792, 957063, 9677202, 1051323, 935527, 5568378, 1077490, 871162, 953476, 1098066, 12352054, 995242, 1022003, 978306, 1065593, 999971, 1111072, 1033142, 1113721, 976998, 1096036, 1050851, 1102959, 906763, 9420312, 7155863, 9707454, 9527494, 6395923]"
162,"[1122358, 1031906, 902856, 989275, 1029743, 10456575, 964521, 1070820, 875396, 995785, 13512060, 834484, 13115501, 10456371, 915174, 1022428, 830245, 981760, 960421, 885406, 1130763, 859075, 1117219, 8090533, 1032950, 9297135, 947013, 1134882, 945662, 904360]"
164,"[1029743, 883404, 970605, 927191, 916381, 849843, 840361, 908531, 1068719, 995242, 963971, 833025, 981760, 1075305, 994577, 6534178, 1058554, 1115360, 968932, 1085476, 839605, 930917, 5592931, 13115493, 972244, 1081177, 965555, 1035836, 937040, 892008]"
166,"[1106523, 1029743, 951590, 1075368, 1133018, 1053690, 5568378, 880888, 935570, 1101010, 825365, 933835, 5569230, 1100265, 885697, 944486, 1035843, 1072523, 834117, 1098066, 1039589, 1018740, 1022827, 1082185, 981760, 9420312, 823721, 15511891, 5570199, 10204751]"
167,"[6391163, 9297151, 1072693, 908318, 9837065, 1009046, 962266, 908846, 864279, 837865, 1016302, 1006063, 1077143, 999391, 1042765, 833724, 13945244, 931726, 890597, 936374, 980263, 1020682, 1043751, 826249, 1043301, 1100972, 1046262, 914577, 1027569, 841220]"
171,"[1029743, 987724, 995785, 1044078, 860776, 995242, 908531, 1042907, 936924, 6534178, 892008, 1053763, 930917, 979707, 998119, 1004906, 883404, 8160319, 913210, 859075, 834103, 976998, 905817, 1081177, 5592931, 859010, 918368, 1043301, 1005186, 826249]"
172,"[6533765, 829722, 891632, 6534178, 849843, 1118046, 1048746, 5569230, 1053690, 823704, 1098066, 969568, 1044500, 1033142, 994928, 953476, 932298, 951197, 900072, 906838, 1123792, 908846, 826249, 906443, 1075368, 9526411, 8019716, 12810393, 9913338, 12301109]"
178,"[963686, 1024319, 966449, 1085604, 1056651, 1116376, 827656, 925258, 1110031, 974993, 986156, 1098066, 1040807, 1092026, 873627, 967461, 972312, 1048462, 13841744, 1063855, 886481, 1118120, 10285144, 901543, 1004950, 1056005, 862070, 7168026, 999198, 5580793]"
183,"[1106523, 1028816, 1118393, 1081853, 1135681, 860776, 8180870, 961979, 855325, 7147145, 819840, 1053690, 8090440, 879948, 821083, 7407023, 1042616, 1125278, 1039870, 1043301, 916381, 993638, 1069714, 938690, 925514, 1007195, 974993, 1026931, 1122790, 966449]"
184,"[6534178, 896085, 1056746, 907957, 1047944, 5584620, 824005, 5572234, 1022981, 1074405, 6533936, 1075368, 845208, 923746, 9655715, 9446440, 1046756, 997907, 874972, 851515, 890610, 9858920, 855468, 937566, 5995985, 9831557, 8160319, 921852, 848355, 1092948]"
185,"[1029743, 868764, 844165, 931671, 1082185, 1096036, 923746, 930917, 844179, 871756, 995785, 1020682, 8090537, 6534178, 944534, 918733, 982790, 916122, 1050534, 822407, 1085604, 893501, 861701, 12301109, 12301405, 6533765, 1107553, 1100972, 12810393, 898068]"
187,"[908531, 1133018, 983584, 929726, 1082185, 5569230, 910032, 951590, 6553737, 1098066, 981082, 1090732, 902194, 1029504, 1053931, 1071939, 834484, 918733, 1114263, 909522, 870547, 819978, 826249, 1007195, 948119, 1090706, 832335, 1027569, 1123792, 947068]"
188,"[1106523, 1007191, 1133018, 1005186, 1033615, 849843, 1044078, 907014, 868909, 832678, 1127758, 1099089, 1025611, 1023958, 1040842, 909894, 834833, 936594, 923746, 985119, 911338, 917384, 1098066, 1134379, 1114694, 1101173, 987557, 826249, 969974, 904360]"
191,"[914190, 6534178, 1055863, 915617, 1036347, 905986, 929341, 1007082, 7168417, 13842088, 1007191, 1027039, 862349, 1102067, 9707080, 918335, 945353, 8181231, 888178, 1039156, 819845, 895097, 853095, 1066289, 12384775, 957420, 876695, 8019748, 1002850, 841220]"
192,"[1029743, 5569230, 1082212, 1002850, 981760, 995242, 1056509, 9835509, 991844, 965543, 965217, 887503, 1094955, 1119454, 1002771, 1013597, 1069306, 917832, 5995483, 819927, 834516, 1037387, 963727, 1100265, 7135183, 993685, 884756, 839162, 1026058, 997796]"
193,"[6534178, 1029743, 8090537, 6704207, 1054216, 929668, 944139, 983584, 5565322, 908531, 990797, 1001845, 6533765, 919948, 995242, 1024051, 1021116, 991592, 9553397, 913278, 1134522, 1130777, 1104205, 1125199, 9527408, 825882, 907662, 823176, 937686, 1126870]"
194,"[903325, 995785, 1082185, 961554, 1051468, 1119051, 951412, 854852, 834484, 878996, 6391381, 987838, 1041259, 1133018, 9523079, 1024306, 6534178, 9527159, 1080414, 962229, 1112238, 852486, 1051516, 823862, 1079067, 893651, 1134174, 1115139, 1043563, 902292]"
195,"[1082185, 1029743, 981760, 995242, 6534178, 1062128, 821344, 844179, 1022254, 7409622, 1048462, 908531, 7167836, 961554, 909306, 1110142, 840361, 899682, 1096036, 7166756, 874832, 902659, 827570, 953476, 1051071, 893018, 1131382, 883418, 927159, 5995312]"
196,"[962229, 826249, 1082185, 1106523, 1053690, 1098066, 1102456, 1133018, 926905, 1067011, 859075, 1101173, 883404, 1037840, 929726, 935210, 1096036, 1092026, 1044078, 833025, 981760, 1081177, 5569230, 1124694, 1096317, 868075, 870608, 910473, 893018, 1007195]"
197,"[1126899, 840260, 1088308, 1002236, 848136, 9527120, 9526770, 1082185, 898392, 890689, 951590, 838186, 963835, 9881593, 997988, 7169088, 856827, 1075979, 1036501, 882830, 868588, 1097239, 1076597, 1075214, 1022119, 892531, 999198, 1074754, 1052439, 1101173]"
198,"[899624, 1133018, 1082185, 1029743, 870547, 1005186, 995242, 819765, 883404, 1106523, 1117121, 1065593, 981760, 971165, 1085604, 833025, 826249, 844179, 873627, 1034499, 1043590, 934676, 907631, 1044078, 1069175, 991951, 961846, 975604, 931255, 1007195]"
199,"[859237, 1108429, 995242, 1005186, 948420, 936508, 846764, 990004, 7409670, 861272, 1076571, 1135195, 983673, 1098694, 1110843, 7409664, 1132948, 1082212, 1058997, 1108844, 1118393, 1070015, 1081189, 1098066, 12301073, 1079023, 886703, 1095068, 934131, 1115576]"
200,"[1031083, 1037894, 863802, 963971, 883404, 823990, 1138189, 935546, 1082185, 1085604, 1020784, 17105257, 5568378, 1131500, 5592455, 1001702, 931672, 7409970, 6533843, 7142552, 822677, 1081177, 935959, 13511722, 15596279, 1108131, 1032156, 1137304, 920724, 962671]"
201,"[5568378, 838186, 5569327, 1082185, 6034857, 5567502, 1103476, 1066893, 5568721, 12427353, 1108168, 1138292, 1116821, 856060, 8205218, 1133018, 5591038, 999971, 1056509, 9527489, 995242, 972665, 981760, 9836811, 1033142, 1044078, 1094619, 954673, 8181451, 1017061]"
203,"[1029743, 6534178, 849843, 5569471, 1005186, 927191, 1082990, 891752, 1069175, 901776, 1082185, 1070820, 1012587, 833025, 839346, 1127328, 1058997, 868401, 7441668, 830156, 953320, 8293732, 1014509, 1081177, 957013, 8019716, 854405, 1043301, 854852, 1072483]"
204,"[872137, 6034857, 6534178, 847982, 1053690, 923746, 1105769, 995965, 897409, 841478, 979707, 1070820, 1057102, 1024306, 1097635, 861445, 923670, 938118, 1040807, 1033220, 1070845, 925514, 1005186, 9836460, 1043751, 1053460, 882305, 9526411, 880579, 9526410]"
205,"[1106523, 1082185, 1026118, 981760, 1028816, 845208, 1135681, 935126, 1051516, 1137688, 848071, 1115577, 819840, 1072523, 910032, 5569230, 7431990, 951834, 895268, 13095243, 908846, 1024306, 940996, 840361, 6533437, 6534657, 862139, 1079067, 13003092, 1044078]"
208,"[879504, 981760, 1037863, 1040781, 1070820, 865456, 896292, 885290, 951590, 1064443, 854133, 1082185, 991546, 870372, 6534178, 845379, 862349, 916122, 956609, 896938, 1055425, 883932, 1014948, 940770, 853221, 1133018, 1015781, 1033142, 921504, 1074650]"
209,"[923746, 849843, 6534178, 898980, 6533765, 1029743, 995242, 1082185, 910032, 851287, 899624, 885430, 834484, 908531, 860975, 837304, 5592931, 963971, 1056212, 896613, 983584, 1042544, 8273950, 819978, 1098066, 868764, 826249, 957951, 1080472, 9527160]"
210,"[1082185, 1051323, 999779, 910473, 1109805, 879755, 934639, 6391517, 849843, 978354, 1081177, 937736, 860776, 854483, 892920, 1034134, 939636, 1106523, 12757425, 860975, 1076146, 1037894, 1039627, 911545, 969866, 1019230, 853235, 1137688, 1007195, 9526410]"
211,"[962229, 9526563, 1082185, 862732, 878302, 1133018, 907466, 832678, 856942, 945662, 1006878, 847962, 956609, 841266, 972312, 1126808, 820361, 1081177, 7440663, 976300, 997309, 1122876, 951590, 996750, 907099, 9802981, 998424, 9803433, 1003158, 7168055]"
212,"[1082185, 995242, 832442, 1004906, 1081189, 1096317, 6533362, 866211, 1029743, 6534078, 988835, 1062002, 1095068, 951590, 888054, 860776, 8090560, 873203, 1056509, 8177622, 854852, 1127831, 1055646, 1081177, 1098066, 1072917, 8090536, 8090508, 900185, 904360]"
214,"[1082185, 901062, 838258, 872729, 1019643, 896444, 899446, 10456226, 972569, 944836, 1010590, 8293343, 876624, 905436, 883039, 1093359, 1049897, 833724, 1005186, 1055853, 1086061, 6391213, 6772684, 6979526, 953155, 916758, 1003441, 6633273, 1096556, 1127831]"
215,"[895540, 1082185, 906658, 6391089, 14025461, 994928, 1101721, 5587837, 995785, 882288, 6534178, 1059763, 1024306, 1022254, 847270, 1005186, 977545, 852035, 1041157, 871611, 7167218, 897907, 1112333, 1120592, 9837501, 8068685, 1090909, 5587502, 956813, 920725]"
216,"[6533936, 895540, 1082553, 874832, 866227, 1090676, 1011926, 1077359, 9420183, 927277, 974204, 974156, 939539, 910109, 898867, 984715, 916122, 1079987, 9526886, 986947, 1059763, 820165, 1128812, 1051901, 1085447, 908217, 947200, 1039156, 1091858, 8203834]"
217,"[5569471, 1082185, 6534178, 895930, 1101959, 995242, 951590, 841266, 834484, 1029743, 995785, 986912, 996087, 995598, 897954, 916122, 981760, 914753, 1040807, 1018740, 958729, 925514, 847207, 974579, 832678, 1101010, 1022872, 854852, 1000753, 9526410]"
218,"[894439, 13842088, 860776, 962568, 6534178, 965772, 931672, 1077133, 993430, 983078, 995242, 6544236, 1097001, 1105467, 1026118, 13842160, 882190, 6463949, 1026755, 878715, 5565151, 5568964, 7144140, 1116821, 847982, 986912, 6463710, 6391557, 7441391, 900185]"
219,"[1082185, 981760, 862349, 1010578, 951590, 1076580, 916758, 854852, 1024306, 866211, 9653535, 6533681, 1137507, 883912, 1127831, 824005, 1132771, 1102067, 937413, 9526100, 1047686, 5568447, 908318, 7168026, 1116794, 1015386, 879528, 843689, 1033214, 904360]"
220,"[5584007, 5585735, 6534166, 5590287, 5584808, 899682, 6534178, 995242, 847982, 5585639, 1060193, 5574108, 5587133, 12731667, 852360, 1068719, 919589, 878996, 912704, 942778, 840361, 1013770, 953320, 960984, 8160319, 1006184, 1027569, 878637, 9527494, 9677378]"
221,"[1133018, 915621, 849843, 1043751, 6424460, 1082185, 883404, 867188, 994928, 999134, 981760, 998558, 12427353, 10284946, 896369, 1040346, 820895, 819978, 995242, 840361, 5566592, 1137775, 1018740, 1038217, 885863, 1034290, 1028995, 1063700, 935317, 6944571]"
222,"[1082185, 5584007, 999779, 5588666, 942088, 901403, 5585635, 878996, 866211, 1058997, 847982, 860776, 5589247, 5586942, 5586076, 1105623, 5587837, 6534178, 1071759, 10204277, 5582789, 820301, 1090701, 5584027, 916122, 913997, 5585727, 5585510, 1010308, 1028890]"
224,"[1133018, 995242, 913278, 1082185, 5569230, 850925, 908531, 981760, 1089021, 1106523, 1074509, 883404, 866227, 899459, 837107, 5568995, 850841, 1029743, 977545, 1059969, 1139471, 5592931, 1123086, 1061220, 10204735, 827047, 1078288, 858302, 960984, 9526410]"
225,"[1029743, 1102381, 850601, 987122, 1110244, 1046789, 853095, 851129, 842434, 9858947, 1132280, 976998, 911812, 1100972, 834484, 839152, 857503, 1121656, 1020581, 839243, 1043663, 1133018, 9858810, 1065593, 928049, 943393, 9526411, 1081177, 918368, 973861]"
226,"[995242, 933067, 1082185, 1029743, 6534178, 932503, 977798, 948232, 844179, 967762, 909894, 832678, 829291, 1102416, 1056509, 972629, 1071939, 1042942, 857849, 831888, 920844, 1065593, 843898, 865456, 1042544, 5587656, 6463709, 6464056, 865174, 879528]"
227,"[908531, 919644, 898601, 845193, 1116578, 954424, 996009, 852317, 1125391, 858181, 864658, 1082185, 5584007, 5585636, 5587043, 5585186, 5588666, 5585635, 5590287, 5578494, 919999, 5586955, 5586942, 5584100, 5586658, 5585966, 848356, 5586642, 870018, 1077851]"
228,"[1082185, 6534178, 1095275, 866227, 5569471, 1058997, 981760, 1139782, 860776, 926646, 1039156, 961554, 1126899, 890610, 903745, 8177622, 848356, 923746, 1042702, 1026118, 848355, 992153, 9677202, 1110142, 1127831, 995785, 9526411, 1033142, 1102959, 937845]"
230,"[1029743, 913210, 6534178, 8090537, 968932, 961554, 883404, 5572828, 941183, 8090532, 820560, 1004906, 1107553, 995242, 13115903, 945627, 1065593, 1053058, 1044078, 819304, 916122, 9832160, 918462, 884333, 1005186, 909510, 6534030, 6513604, 995722, 937791]"
232,"[913210, 6534178, 923746, 1082185, 6533765, 1014388, 995242, 1029743, 981760, 859075, 822407, 953476, 844165, 1011884, 928123, 987724, 1016800, 1049922, 1119051, 937791, 861445, 943459, 1080414, 1049920, 876521, 848355, 1055863, 949616, 1118393, 1063359]"
233,"[995242, 12384365, 5591154, 1115006, 1055283, 1029743, 945273, 1043128, 1122568, 818980, 994868, 1078652, 979057, 1128016, 1131488, 1021235, 833940, 13876901, 859427, 10285106, 992986, 870871, 935842, 926763, 13382073, 15926927, 1033046, 12263841, 7167687, 862535]"
235,"[1070820, 6534178, 983584, 1123434, 1121384, 862732, 862349, 908531, 860317, 1082185, 1014206, 5565202, 995785, 5584027, 976199, 916122, 893501, 1127831, 1062128, 905087, 1043301, 5584808, 5582789, 944018, 5568228, 5583944, 6552637, 1024731, 9836434, 1007195]"
236,"[822677, 1126899, 908489, 906838, 977432, 893501, 8119157, 873527, 951176, 972037, 915617, 826249, 1014948, 944929, 879635, 6979345, 1093359, 864615, 1115911, 999090, 945200, 1022254, 8160319, 1039156, 898466, 944836, 7409907, 957420, 9296848, 1132911]"
239,"[1123792, 1082185, 1133018, 976864, 834484, 981760, 857849, 1120741, 1096036, 999971, 1037863, 976998, 910439, 1033220, 1081177, 860776, 995785, 5591627, 854852, 1137688, 876795, 870980, 1065593, 1056746, 1051516, 953476, 1108168, 1044078, 1007195, 1015247]"
240,"[1106523, 1101589, 1082185, 883404, 1022428, 926905, 1098066, 938512, 826249, 7431990, 1118264, 6514160, 1133018, 1008173, 1073902, 9419422, 850102, 1038728, 13095243, 1099372, 1011602, 9420286, 1016800, 34873, 43871, 988040, 7409785, 7408211, 911351, 2690723]"
242,"[1055646, 1029743, 1082185, 853643, 9802643, 995785, 883404, 9802666, 862732, 849843, 889965, 1081177, 854852, 995242, 908504, 903325, 837098, 1134882, 840361, 893501, 865156, 1138487, 1000236, 826249, 1131115, 1039156, 1137775, 971922, 1033142, 904360]"
243,"[6034857, 6534178, 1126899, 909714, 962568, 1116821, 901062, 1041259, 860776, 1117514, 1117393, 962721, 874530, 961554, 9524511, 996114, 1137688, 1028816, 1135044, 995785, 8020234, 855202, 930118, 866211, 912503, 1075007, 1092354, 6034964, 1127831, 6633342]"
244,"[1082185, 1070015, 994928, 1133018, 968057, 849843, 9526313, 1041476, 913210, 870927, 909894, 834117, 5995215, 10284972, 1070716, 1044511, 851468, 1124128, 896757, 981760, 8276172, 887691, 865555, 995242, 1108412, 1127831, 13007357, 1023958, 902192, 1023720]"
245,"[12731517, 1044078, 847982, 981760, 6534178, 995242, 908531, 923746, 1029743, 1061220, 994928, 1133018, 833025, 859075, 881200, 1114597, 1096036, 1043590, 944317, 1023958, 909894, 937571, 918335, 845208, 983584, 1092446, 9858581, 1131602, 9526411, 896974]"
246,"[1048472, 1070820, 862349, 978313, 952317, 1030819, 866140, 819304, 1044805, 862139, 873627, 1118012, 1024557, 849843, 896369, 848268, 1078008, 951590, 947220, 12731516, 1104414, 1093403, 9245106, 1127328, 857849, 922127, 1062782, 869150, 925766, 951412]"
